id,p_a,p_b,p_c,p_d,answer
test_0001.jpg,0.00017950484,0.00012337175,5.4205766e-06,0.9996917,d
test_0002.jpg,0.1992378,0.78800076,0.0015211994,0.011240227,b
test_0003.jpg,3.2887024e-06,1.209846e-06,0.9999825,1.3007069e-05,c
test_0004.jpg,0.9997762,0.00017952001,3.534959e-05,8.937775e-06,a
test_0005.jpg,0.0010313826,0.99814665,0.00048719067,0.00033484088,b
test_0006.jpg,0.00031188971,0.9896925,0.009702604,0.00029299327,b
test_0007.jpg,0.9999863,4.785052e-06,4.2227935e-06,4.785052e-06,a
test_0008.jpg,2.4059905e-06,0.9999511,2.7535105e-05,1.8924582e-05,b
test_0009.jpg,0.0030430087,0.0106211435,0.24173613,0.7445997,d
test_0010.jpg,1.4738144e-05,0.9999285,1.6700506e-05,4.0062427e-05,b
test_0011.jpg,0.0046063964,0.00062340783,6.570671e-05,0.99470454,d
test_0012.jpg,6.023559e-08,0.9999975,1.0677013e-06,1.3709557e-06,b
test_0013.jpg,0.9997415,2.7529333e-05,2.7529333e-05,0.00020341578,a
test_0014.jpg,0.013973241,0.86449385,0.11699651,0.004536447,b
test_0015.jpg,0.005033947,0.0012727812,0.14711349,0.84657973,d
test_0016.jpg,1.892302e-05,8.480709e-05,2.7532835e-05,0.99986863,d
test_0017.jpg,0.99978477,3.534989e-05,0.00013981154,4.0056668e-05,a
test_0018.jpg,0.00039772945,0.9233577,0.00045068655,0.07579382,b
test_0019.jpg,0.000202443,0.99496055,0.004607582,0.00022939796,b
test_0020.jpg,1.5534761e-06,0.9999844,7.889202e-06,6.1441165e-06,b
test_0021.jpg,1.3574302e-07,0.99999774,7.338199e-07,1.370956e-06,b
test_0022.jpg,0.00013970703,0.00033513975,0.9990375,0.00048762548,c
test_0023.jpg,2.1024276e-07,0.999997,1.5534956e-06,1.2098635e-06,b
test_0024.jpg,0.99543816,0.00048586866,0.0035901107,0.00048586866,a
test_0025.jpg,0.0041628275,0.20057626,0.0019663805,0.7932945,d
test_0026.jpg,7.889168e-06,8.939599e-06,2.902263e-06,0.9999802,d
test_0027.jpg,3.288718e-06,2.561256e-06,6.962216e-06,0.99998724,d
test_0028.jpg,0.56050324,0.43652037,0.0020214904,0.0009548845,a
test_0029.jpg,8.851471e-07,2.2603022e-06,0.99998796,8.939669e-06,c
test_0030.jpg,3.4663003e-07,0.99999213,4.222818e-06,3.288734e-06,b
test_0031.jpg,0.9971998,0.00029521575,3.3122284e-05,0.0024718111,a
test_0032.jpg,3.120035e-05,0.9999187,3.120035e-05,1.8923967e-05,b
test_0033.jpg,0.0042028814,0.55046886,0.42870557,0.016622718,b
test_0034.jpg,2.1443499e-05,4.0061725e-05,2.7533999e-05,0.99991095,d
test_0035.jpg,6.143841e-06,2.9021453e-06,5.144175e-05,0.99993956,d
test_0036.jpg,1.3709395e-06,1.3709395e-06,0.9999857,1.1478735e-05,c
test_0037.jpg,0.0015003753,0.052890055,0.008110952,0.93749857,d
test_0038.jpg,0.99951386,0.00033529956,8.4777e-05,6.602439e-05,a
test_0039.jpg,1.6373687e-07,0.9999949,1.2098609e-06,3.726634e-06,b
test_0040.jpg,0.9999529,2.7535154e-05,1.6700915e-05,2.902184e-06,a
test_0041.jpg,0.99996054,2.4299872e-05,3.726506e-06,1.1478447e-05,a
test_0042.jpg,0.99581426,0.0035914672,0.000260165,0.00033405848,a
test_0043.jpg,2.1442085e-05,1.0128523e-05,0.999845,0.00012339068,c
test_0044.jpg,0.9999461,1.3006596e-05,3.5355595e-05,5.4219563e-06,a
test_0045.jpg,0.99840266,0.00070904,0.00017927338,0.00070904,a
test_0046.jpg,0.9997776,5.143342e-05,7.483519e-05,9.6090276e-05,a
test_0047.jpg,1.3709555e-06,6.4759354e-07,0.9999974,5.0434636e-07,c
test_0048.jpg,1.2098559e-06,0.9999907,3.2887294e-06,4.785073e-06,b
test_0049.jpg,0.0001230296,0.00048659157,0.002471116,0.9969193,d
test_0050.jpg,0.78685933,0.0032157141,0.07318932,0.13673563,a
test_0051.jpg,5.7149765e-07,4.222828e-06,7.811447e-07,0.9999945,d
test_0052.jpg,8.315266e-07,5.7149936e-07,1.0677013e-06,0.9999975,d
test_0053.jpg,0.58737665,0.006525166,0.0024004742,0.4036977,a
test_0054.jpg,0.37421167,0.6169707,0.006853926,0.0019636827,b
test_0055.jpg,1.3574306e-07,0.999998,8.31527e-07,1.0677019e-06,b
test_0056.jpg,0.0023510822,0.83704317,0.060635205,0.09997055,b
test_0057.jpg,0.0016736633,0.21920663,0.7651063,0.0140134115,c
test_0058.jpg,0.025292214,0.0034229287,0.3956368,0.5756481,d
test_0059.jpg,6.825599e-08,1.1253511e-07,0.9999994,3.0590215e-07,c
test_0060.jpg,0.999995,1.3709523e-06,1.9947238e-06,1.5534926e-06,a
test_0061.jpg,0.9999944,8.3152406e-07,3.7266323e-06,1.067698e-06,a
test_0062.jpg,0.00015837041,0.0003799109,3.533722e-05,0.99942636,d
test_0063.jpg,1.9750524e-07,3.059021e-07,1.3574324e-07,0.9999993,d
test_0064.jpg,0.9999987,4.7379015e-07,3.6898814e-07,5.04347e-07,a
test_0065.jpg,0.8553422,0.13117099,0.001285955,0.012200801,a
test_0066.jpg,1.0676952e-06,0.99999166,1.0676952e-06,6.144161e-06,b
test_0067.jpg,2.536004e-07,0.9999939,1.0676976e-06,4.7850885e-06,b
test_0068.jpg,7.888043e-06,1.4736804e-05,0.9998375,0.00013981892,c
test_0069.jpg,2.561269e-06,5.0434375e-07,0.99999225,4.7850804e-06,c
test_0070.jpg,1.760255e-06,0.99994814,1.4738434e-05,3.5355668e-05,b
test_0071.jpg,2.2603153e-06,3.2887394e-06,6.475912e-07,0.9999938,d
test_0072.jpg,0.9925011,0.0007986984,0.0052081677,0.0014921649,a
test_0073.jpg,3.7266097e-06,2.5612587e-06,0.9999883,5.422185e-06,c
test_0074.jpg,7.3381193e-07,0.9999869,6.144132e-06,6.144132e-06,b
test_0075.jpg,0.99996567,1.3006851e-05,1.4738693e-05,6.540255e-06,a
test_0076.jpg,0.9958555,0.002468479,0.00017881602,0.0014972083,a
test_0077.jpg,0.0016996851,0.9976903,0.0004869679,0.00012312476,b
test_0078.jpg,1.3709529e-06,2.2603192e-06,0.99999547,8.3152497e-07,c
test_0079.jpg,0.00048763,0.00043033194,3.5323796e-05,0.99904674,d
test_0080.jpg,1.6373714e-07,0.99999654,1.5534949e-06,1.7603402e-06,b
test_0081.jpg,0.0066848947,0.0004842522,0.0007045827,0.99212635,d
test_0082.jpg,4.5391684e-05,0.9998184,8.480283e-05,5.1435516e-05,b
test_0083.jpg,0.9999763,6.9621397e-06,1.3006989e-05,3.7265647e-06,a
test_0084.jpg,9.422387e-07,8.3152275e-07,0.99999285,5.4222096e-06,c
test_0085.jpg,0.00047506276,0.9732992,0.00028814012,0.025937546,b
test_0086.jpg,1.3709453e-06,1.7603285e-06,0.99998987,6.9622342e-06,c
test_0087.jpg,3.689862e-07,0.99999344,3.7266288e-06,2.561272e-06,b
test_0088.jpg,0.041719396,0.0023536473,0.94952905,0.0063978764,c
test_0089.jpg,2.8736758e-07,0.9999964,1.5534947e-06,1.7603401e-06,b
test_0090.jpg,9.93119e-08,6.4120584e-08,0.9999995,2.3823685e-07,c
test_0091.jpg,0.0002610355,0.0005526122,4.0031086e-05,0.9991462,d
test_0092.jpg,3.4663177e-07,0.99999714,1.5534958e-06,9.422428e-07,b
test_0093.jpg,0.00023048713,6.603567e-05,1.8919536e-05,0.9996846,d
test_0094.jpg,4.9937146e-08,0.9999993,3.9278606e-07,2.382368e-07,b
test_0095.jpg,0.014039762,0.98426336,0.0011524538,0.0005443807,b
test_0096.jpg,0.00023043147,0.9994431,0.00023043147,9.605813e-05,b
test_0097.jpg,1.5534936e-06,7.338184e-07,0.9999957,1.9947252e-06,c
test_0098.jpg,0.9998356,7.483953e-05,3.1197756e-05,5.828508e-05,a
test_0099.jpg,5.7150004e-07,3.9278584e-07,0.9999987,2.699575e-07,c
test_0100.jpg,0.9993419,0.00020333448,0.00037987882,7.480258e-05,a
test_0101.jpg,3.256292e-07,0.99999344,2.561272e-06,3.7266288e-06,b
test_0102.jpg,1.3709392e-06,0.99998546,6.9622033e-06,6.1441233e-06,b
test_0103.jpg,0.8198159,0.04625085,0.09791305,0.036020197,a
test_0104.jpg,0.00020340727,0.9996997,4.5386296e-05,5.142941e-05,b
test_0105.jpg,4.5396966e-05,6.96185e-06,1.3006448e-05,0.9999347,d
test_0106.jpg,0.059095968,0.0048508924,0.0116366865,0.9244165,d
test_0107.jpg,4.003416e-05,0.0007096225,0.9992229,2.7515052e-05,c
test_0108.jpg,3.7265754e-06,1.6701351e-05,5.0433715e-07,0.99997914,d
test_0109.jpg,0.9999846,4.785044e-06,6.962198e-06,3.7265959e-06,a
test_0110.jpg,3.1200136e-05,3.5354387e-05,2.1443519e-05,0.9999119,d
test_0111.jpg,1.0676923e-06,1.994712e-06,0.99998903,7.889238e-06,c
test_0112.jpg,1.538171e-07,0.99999833,6.4759416e-07,8.3152736e-07,b
test_0113.jpg,0.019662563,0.032418087,0.00052398955,0.9473954,d
test_0114.jpg,0.020572195,0.012477666,0.874752,0.09219818,c
test_0115.jpg,8.939669e-06,1.9947097e-06,1.0676912e-06,0.99998796,d
test_0116.jpg,0.00043018357,0.9987023,0.0007092528,0.00015825569,b
test_0117.jpg,0.9865514,0.0021580725,0.010959596,0.00033095112,a
test_0118.jpg,6.4759337e-07,0.99999714,1.067701e-06,1.2098637e-06,b
test_0119.jpg,0.014042652,0.0006991425,0.0007922323,0.98446596,d
test_0120.jpg,4.7849903e-06,2.9022435e-06,0.9999734,1.8925002e-05,c
test_0121.jpg,0.040379338,0.00021189131,0.040379338,0.9190295,d
test_0122.jpg,0.9980691,0.00017921349,0.0017003304,5.1345527e-05,a
test_0123.jpg,0.9999839,1.4738961e-05,6.8935043e-07,6.4758484e-07,a
