id,p_a,p_b,p_c,p_d,answer
test_0001.jpg,6.604811e-05,5.8287256e-05,2.7261312e-06,0.9998729,d
test_0002.jpg,0.18123059,0.81221914,0.0010776364,0.0054726894,b
test_0003.jpg,1.760328e-06,6.4758854e-07,0.9999896,7.889243e-06,c
test_0004.jpg,0.9998417,0.00012339027,2.7532093e-05,7.4101617e-06,a
test_0005.jpg,0.00043035715,0.9991053,0.00026102478,0.00020328633,b
test_0006.jpg,0.00013886456,0.99301296,0.0066908686,0.00015735414,b
test_0007.jpg,0.99999154,2.902296e-06,2.2603103e-06,3.2887322e-06,a
test_0008.jpg,2.1233116e-06,0.9999664,1.6701139e-05,1.4738703e-05,b
test_0009.jpg,0.0018942369,0.0051490692,0.31856167,0.674395,d
test_0010.jpg,8.939315e-06,0.9999484,1.1478308e-05,3.1201274e-05,b
test_0011.jpg,0.0019261598,0.00026067736,3.755414e-05,0.9977755,d
test_0012.jpg,6.412045e-08,0.9999975,9.4224316e-07,1.5534964e-06,b
test_0013.jpg,0.9998429,1.8922534e-05,1.4736883e-05,0.00012339042,a
test_0014.jpg,0.006450496,0.9573385,0.03275832,0.003452702,b
test_0015.jpg,0.002874737,0.0004692879,0.70342493,0.29323113,c
test_0016.jpg,8.939158e-06,4.539679e-05,1.473818e-05,0.99993086,d
test_0017.jpg,0.9996929,4.5385987e-05,0.00020340589,5.827676e-05,a
test_0018.jpg,3.532817e-05,0.9991704,8.4747866e-05,0.0007095852,b
test_0019.jpg,7.472345e-05,0.99828476,0.0015008604,0.00013960178,b
test_0020.jpg,1.3709412e-06,0.9999869,6.9622133e-06,4.785055e-06,b
test_0021.jpg,1.1979277e-07,0.9999975,8.315266e-07,1.5534964e-06,b
test_0022.jpg,7.481854e-05,0.00010886033,0.9995552,0.00026114233,c
test_0023.jpg,2.2380216e-07,0.99999654,1.7603402e-06,1.3709544e-06,b
test_0024.jpg,0.99794346,0.00026072125,0.0015003473,0.00029543592,a
test_0025.jpg,0.0026472833,0.1637816,0.0018194494,0.83175164,d
test_0026.jpg,2.9023006e-06,2.9023006e-06,1.2098587e-06,0.9999931,d
test_0027.jpg,1.5534897e-06,1.5534897e-06,3.726628e-06,0.9999932,d
test_0028.jpg,0.6211608,0.3767531,0.0013587838,0.00072730455,a
test_0029.jpg,8.8514486e-07,2.2602965e-06,0.99998546,1.1478733e-05,c
test_0030.jpg,4.4508104e-07,0.9999906,4.7850726e-06,4.2228116e-06,b
test_0031.jpg,0.9995072,0.00013977272,1.7770108e-05,0.0003352973,a
test_0032.jpg,1.4738595e-05,0.9999591,1.4738595e-05,1.1478431e-05,b
test_0033.jpg,0.0033237897,0.7177387,0.26404133,0.014896191,b
test_0034.jpg,6.1440696e-06,1.0129857e-05,6.962143e-06,0.99997675,d
test_0035.jpg,1.3709454e-06,7.338142e-07,7.889245e-06,0.99999,d
test_0036.jpg,1.9946924e-06,1.9946924e-06,0.99997926,1.6701355e-05,c
test_0037.jpg,0.00051090395,0.01402619,0.002150986,0.9833119,d
test_0038.jpg,0.9996026,0.00026115472,8.478452e-05,5.1424417e-05,a
test_0039.jpg,7.734396e-08,0.99999666,7.338191e-07,2.56128e-06,b
test_0040.jpg,0.99996173,2.4299901e-05,1.1478461e-05,2.5611907e-06,a
test_0041.jpg,0.99998236,1.1478697e-05,1.3709349e-06,4.785033e-06,a
test_0042.jpg,0.994869,0.004607158,0.00022937686,0.00029452573,a
test_0043.jpg,2.1441303e-05,1.1476703e-05,0.9998086,0.000158431,c
test_0044.jpg,0.9999838,3.7265927e-06,1.0129928e-05,2.406069e-06,a
test_0045.jpg,0.99950886,0.00026113022,9.02442e-05,0.00013977295,a
test_0046.jpg,0.999897,2.7533615e-05,3.535386e-05,4.0061168e-05,a
test_0047.jpg,9.422438e-07,4.4508442e-07,0.9999982,3.4663213e-07,c
test_0048.jpg,9.422374e-07,0.9999914,2.9022956e-06,4.7850767e-06,b
test_0049.jpg,5.8250986e-05,0.00020331593,0.00048772956,0.9992507,d
test_0050.jpg,0.90944207,0.0012066299,0.014699762,0.07465155,a
test_0051.jpg,4.181175e-07,2.56128e-06,4.7378919e-07,0.99999666,d
test_0052.jpg,4.181184e-07,2.8736827e-07,5.715001e-07,0.9999988,d
test_0053.jpg,0.34788418,0.001421723,0.00076099345,0.64993316,d
test_0054.jpg,0.46664187,0.5287745,0.0035628546,0.001020775,b
test_0055.jpg,1.1979289e-07,0.99999845,6.475942e-07,8.315274e-07,b
test_0056.jpg,0.0014425527,0.8467573,0.03720392,0.11459614,b
test_0057.jpg,0.0004777155,0.012320445,0.97873414,0.00846771,c
test_0058.jpg,0.026853131,0.0011798443,0.88925356,0.08271346,c
test_0059.jpg,7.7344176e-08,1.1253511e-07,0.9999994,3.9278612e-07,c
test_0060.jpg,0.99999654,1.1365611e-06,1.209863e-06,1.1365611e-06,a
test_0061.jpg,0.999997,4.7378936e-07,1.7603411e-06,6.8935947e-07,a
test_0062.jpg,0.0001088574,0.0003353044,2.7523462e-05,0.9995283,d
test_0063.jpg,1.5381728e-07,2.2380281e-07,9.3294894e-08,0.9999995,d
test_0064.jpg,0.99999845,5.7149987e-07,3.9278575e-07,6.0835845e-07,a
test_0065.jpg,0.9702518,0.025856335,0.0003926077,0.0034992746,a
test_0066.jpg,1.2098544e-06,0.9999895,1.3709447e-06,7.889242e-06,b
test_0067.jpg,1.3574272e-07,0.99999547,7.3381824e-07,3.7266364e-06,b
test_0068.jpg,7.888043e-06,1.4736804e-05,0.9998375,0.00013981892,c
test_0069.jpg,1.5534888e-06,3.689859e-07,0.9999926,5.4222082e-06,c
test_0070.jpg,1.87379e-06,0.99995255,1.0129613e-05,3.5355824e-05,b
test_0071.jpg,1.2098631e-06,1.7603404e-06,3.059013e-07,0.99999666,d
test_0072.jpg,0.99684405,0.00042938313,0.0019243617,0.0008021933,a
test_0073.jpg,3.2887265e-06,1.9947136e-06,0.99998987,4.785069e-06,c
test_0074.jpg,6.0835356e-07,0.99999034,4.2228103e-06,4.7850713e-06,b
test_0075.jpg,0.9999739,1.0129828e-05,1.1478601e-05,4.4950843e-06,a
test_0076.jpg,0.9985782,0.000552298,6.596259e-05,0.00080358883,a
test_0077.jpg,0.0002958748,0.999426,0.00020335158,7.480887e-05,b
test_0078.jpg,5.7149947e-07,1.0677016e-06,0.99999774,5.7149947e-07,c
test_0079.jpg,0.00023046098,0.00017948319,1.891739e-05,0.99957114,d
test_0080.jpg,1.6373714e-07,0.99999654,1.5534949e-06,1.7603402e-06,b
test_0081.jpg,0.0021819347,0.0001791041,0.0001791041,0.99745995,d
test_0082.jpg,2.4298792e-05,0.9999161,3.5354533e-05,2.4298792e-05,b
test_0083.jpg,0.99998915,3.7266127e-06,5.4221896e-06,1.7603272e-06,a
test_0084.jpg,6.475918e-07,5.368724e-07,0.99999464,4.2228285e-06,c
test_0085.jpg,0.00032657484,0.9735059,0.00022445139,0.025943054,b
test_0086.jpg,1.5534794e-06,1.7603226e-06,0.9999865,1.01299565e-05,c
test_0087.jpg,4.450821e-07,0.99999297,3.726627e-06,2.9023001e-06,b
test_0088.jpg,0.0140070785,0.0008954426,0.98197204,0.003125402,c
test_0089.jpg,2.382362e-07,0.9999968,1.2098633e-06,1.7603406e-06,b
test_0090.jpg,1.1979301e-07,6.8256e-08,0.9999995,3.0590218e-07,c
test_0091.jpg,0.0001233597,0.00026115248,2.1436703e-05,0.99959403,d
test_0092.jpg,3.0590155e-07,0.9999975,1.3709557e-06,8.315266e-07,b
test_0093.jpg,4.539662e-05,2.1443844e-05,6.143764e-06,0.99992704,d
test_0094.jpg,5.3157816e-08,0.9999993,4.450849e-07,2.6995764e-07,b
test_0095.jpg,0.012417668,0.9864575,0.000793835,0.00033091963,b
test_0096.jpg,9.6087584e-05,0.9997496,9.6087584e-05,5.8280068e-05,b
test_0097.jpg,1.0677006e-06,5.7149896e-07,0.9999968,1.5534953e-06,c
test_0098.jpg,0.99985135,5.8285998e-05,2.4297218e-05,6.604669e-05,a
test_0099.jpg,3.4663248e-07,2.3823677e-07,0.99999917,2.1024321e-07,c
test_0100.jpg,0.9987437,0.0002609303,0.0009107364,8.4711675e-05,a
test_0101.jpg,2.6995616e-07,0.9999938,2.2603153e-06,3.72663e-06,b
test_0102.jpg,1.0676933e-06,0.99999,4.78507e-06,4.222809e-06,b
test_0103.jpg,0.8916288,0.012718402,0.082934394,0.012718402,a
test_0104.jpg,4.539625e-05,0.99991894,1.6700347e-05,1.8923973e-05,b
test_0105.jpg,1.1478692e-05,2.4060644e-06,4.222775e-06,0.9999819,d
test_0106.jpg,0.006674705,0.0010235992,0.0016876298,0.99061406,d
test_0107.jpg,2.1436277e-05,0.00037996712,0.99957424,2.4290484e-05,c
test_0108.jpg,2.5612585e-06,8.939671e-06,3.256275e-07,0.9999882,d
test_0109.jpg,0.9999932,2.5612712e-06,2.5612712e-06,1.7603344e-06,a
test_0110.jpg,1.8924542e-05,1.8924542e-05,1.30066355e-05,0.9999491,d
test_0111.jpg,1.3709421e-06,1.994709e-06,0.9999876,8.939665e-06,c
test_0112.jpg,1.6373741e-07,0.9999982,6.475941e-07,9.422438e-07,b
test_0113.jpg,0.005145686,0.013987425,0.0002727114,0.9805942,d
test_0114.jpg,0.052237295,0.046099253,0.63638055,0.26528287,c
test_0115.jpg,2.9023074e-06,1.0676991e-06,5.3687285e-07,0.99999547,d
test_0116.jpg,0.00015835877,0.9993529,0.000379883,0.0001088383,b
test_0117.jpg,0.9924879,0.0013168135,0.0059015485,0.00029382083,a
test_0118.jpg,7.338194e-07,0.999997,1.0677009e-06,1.2098635e-06,b
test_0119.jpg,0.003591815,0.00020263634,0.00029483414,0.99591076,d
test_0120.jpg,4.784965e-06,2.9022278e-06,0.99996805,2.4300054e-05,c
test_0121.jpg,0.032430213,0.00015018167,0.019669918,0.94774973,d
test_0122.jpg,0.9980901,0.00015815867,0.0017003663,5.1346608e-05,a
test_0123.jpg,0.999982,1.67014e-05,6.0834844e-07,6.475836e-07,a
test_0124.jpg,2.2603208e-06,4.181173e-07,1.0676999e-06,0.9999962,d
test_0125.jpg,1.9750425e-07,0.9999943,3.288741e-06,2.2603165e-06,b
test_0126.jpg,0.9999856,3.7265995e-06,6.962204e-06,3.7265995e-06,a
test_0127.jpg,1.0676994e-06,8.31525e-07,0.9999956,2.5612774e-06,c
test_0128.jpg,9.329474e-08,0.99999785,6.475939e-07,1.3709562e-06,b
test_0129.jpg,3.5292283e-05,0.9981554,0.0017004776,0.000108707885,b
test_0130.jpg,3.2886921e-06,1.4738895e-05,2.561236e-06,0.9999794,d
test_0131.jpg,0.99998605,5.4221728e-06,6.9622074e-06,1.5534786e-06,a
test_0132.jpg,7.8892135e-06,2.9022797e-06,3.2887137e-06,0.99998593,d
