id,p_a,p_b,p_c,p_d,answer
test_0001.jpg,0.00034859427,0.00025611446,1.7700362e-05,0.99937755,d
test_0002.jpg,0.015210205,0.9733031,0.00031629053,0.011170437,b
test_0003.jpg,7.1660346e-05,1.3251649e-05,0.9995005,0.00041454655,c
test_0004.jpg,0.99953026,0.00020640717,0.00021490216,4.838083e-05,a
test_0005.jpg,0.0014154105,0.996425,0.0010824639,0.001077215,b
test_0006.jpg,0.0013492263,0.9916217,0.0065270835,0.0005020209,b
test_0007.jpg,0.9999424,1.6095319e-05,1.7470733e-05,2.3986971e-05,a
test_0008.jpg,7.121641e-05,0.99958616,0.00017398174,0.00016860776,b
test_0009.jpg,0.003332355,0.039058723,0.45299017,0.5046187,d
test_0010.jpg,0.00011909768,0.9995114,9.319026e-05,0.00027626523,b
test_0011.jpg,0.022979079,0.0007166653,6.759454e-05,0.9762367,d
test_0012.jpg,2.8162517e-06,0.99988174,3.7580787e-05,7.78343e-05,b
test_0013.jpg,0.99974394,3.4910146e-05,3.148148e-05,0.00018967444,a
test_0014.jpg,0.008247065,0.030086415,0.9603026,0.0013639189,c
test_0015.jpg,0.0020618127,0.00046106277,0.7197759,0.2777012,c
test_0016.jpg,0.000882104,0.00761074,0.000556104,0.99095106,d
test_0017.jpg,0.99900866,0.00016480003,0.0006791238,0.00014745558,a
test_0018.jpg,0.000497421,0.9981152,0.00021041541,0.0011769847,b
test_0019.jpg,0.0005028485,0.91918063,0.07928401,0.0010324185,b
test_0020.jpg,1.5520158e-05,0.9997291,6.040685e-05,0.00019494751,b
test_0021.jpg,4.118431e-06,0.9998064,3.40956e-05,0.00015535756,b
test_0022.jpg,0.00047492597,0.0009390379,0.9961896,0.0023964478,c
test_0023.jpg,2.2343438e-05,0.9998657,5.036127e-05,6.158334e-05,b
test_0024.jpg,0.99838346,0.00023382349,0.0011979202,0.0001848216,a
test_0025.jpg,0.0014285018,0.011769523,0.00057266484,0.9862293,d
test_0026.jpg,0.00016712268,0.000119160475,3.3083925e-05,0.99968064,d
test_0027.jpg,3.272827e-05,1.1067223e-05,4.8235463e-05,0.999908,d
test_0028.jpg,0.41201428,0.586696,0.0008976453,0.00039206172,b
test_0029.jpg,3.6799698e-05,1.9921275e-05,0.9998704,7.286527e-05,c
test_0030.jpg,1.1837081e-05,0.999869,5.3397584e-05,6.581999e-05,b
test_0031.jpg,0.9981475,0.00061930576,7.9416524e-05,0.00115377,a
test_0032.jpg,0.00018371099,0.99948263,0.00013856406,0.0001950666,b
test_0033.jpg,0.023284767,0.48311073,0.45376506,0.039839417,b
test_0034.jpg,0.00020877564,0.00025024384,0.00020443337,0.99933654,d
test_0035.jpg,8.7444445e-05,1.237123e-05,0.00045109433,0.99944913,d
test_0036.jpg,4.450668e-05,1.0849138e-05,0.9998561,8.851165e-05,c
test_0037.jpg,0.0019896678,0.014365615,0.07359289,0.9100518,d
test_0038.jpg,0.9990417,0.0006507324,0.00025299843,5.4599794e-05,a
test_0039.jpg,8.647405e-06,0.9998548,2.5799807e-05,0.00011069898,b
test_0040.jpg,0.99987566,8.810461e-05,2.339127e-05,1.2893652e-05,a
test_0041.jpg,0.9997555,0.00014534174,2.0797639e-05,7.828703e-05,a
test_0042.jpg,0.9989575,0.00072871905,0.0001913823,0.00012241738,a
test_0043.jpg,3.136883e-05,8.356951e-06,0.9995042,0.00045601948,c
test_0044.jpg,0.999888,3.5641573e-05,4.9940336e-05,2.6408185e-05,a
test_0045.jpg,0.99660975,0.0015823249,0.00032262923,0.0014852312,a
test_0046.jpg,0.9995822,0.00012214793,0.000113516435,0.00018212928,a
test_0047.jpg,3.3550234e-05,9.5388195e-06,0.9999417,1.5155013e-05,c
test_0048.jpg,2.6447507e-05,0.9995223,6.8228896e-05,0.00038293566,b
test_0049.jpg,0.00031797294,0.0006176553,0.020099597,0.97896475,d
