id,p_a,p_b,p_c,p_d,answer
test_0001.jpg,0.0010135645,0.0007484137,0.0001206193,0.9981173,d
test_0002.jpg,0.34591678,0.6406939,0.0021380226,0.011251263,b
test_0003.jpg,0.00038083753,0.00015185795,0.99874187,0.00072551315,c
test_0004.jpg,0.9986979,0.00042592039,0.000750557,0.00012559762,a
test_0005.jpg,0.0007100953,0.99799585,0.0007405434,0.0005534651,b
test_0006.jpg,0.0016935072,0.99191654,0.00548281,0.00090716925,b
test_0007.jpg,0.9998004,7.305444e-05,7.270006e-05,5.38666e-05,a
test_0008.jpg,0.00016125866,0.9984197,0.00077304355,0.0006460304,b
test_0009.jpg,0.0025493412,0.06908477,0.08636182,0.84200406,d
test_0010.jpg,0.00015741285,0.9992737,0.00018178161,0.00038708968,b
test_0011.jpg,0.04347766,0.0015898698,0.00051083474,0.9544217,d
test_0012.jpg,1.7952927e-05,0.99976355,0.0001185356,9.9983765e-05,b
test_0013.jpg,0.999437,0.000109733686,8.8217836e-05,0.0003651083,a
test_0014.jpg,0.006808815,0.98454624,0.0064389072,0.0022060748,b
test_0015.jpg,0.008027289,0.002070408,0.30392554,0.68597674,d
test_0016.jpg,0.0017853626,0.005423534,0.0010209295,0.99177015,d
test_0017.jpg,0.998542,0.00019650628,0.00082475424,0.00043671817,a
test_0018.jpg,0.0029287837,0.88535815,0.00076877617,0.11094431,b
test_0019.jpg,0.00030856117,0.9545423,0.04430056,0.00084860506,b
test_0020.jpg,0.00011479241,0.99939984,0.00028777757,0.00019763164,b
test_0021.jpg,1.6207043e-05,0.9998722,5.7433077e-05,5.4167198e-05,b
test_0022.jpg,0.003534223,0.0014524274,0.96586823,0.029145138,c
test_0023.jpg,3.16133e-05,0.9998323,8.1475344e-05,5.4616587e-05,b
test_0024.jpg,0.994644,0.0005710197,0.0040872544,0.0006978024,a
test_0025.jpg,0.010650162,0.7580572,0.0025212558,0.22877139,b
test_0026.jpg,0.00022094321,0.00024232564,0.0001664726,0.9993703,d
test_0027.jpg,0.00018200217,7.506551e-05,0.00019332672,0.99954957,d
test_0028.jpg,0.7321283,0.26531518,0.0013495497,0.0012069724,a
test_0029.jpg,0.00029730692,0.00020690679,0.99900454,0.000491239,c
test_0030.jpg,2.311932e-05,0.99979556,0.0001063514,7.501463e-05,b
test_0031.jpg,0.9929149,0.0007235022,0.00016496371,0.006196599,a
test_0032.jpg,0.00018165838,0.999357,0.00026268527,0.0001986479,b
test_0033.jpg,0.002110319,0.09218411,0.8978257,0.007879899,c
test_0034.jpg,0.00013123544,0.0001850281,0.00027907535,0.9994046,d
test_0035.jpg,9.772199e-05,3.899488e-05,0.00012176838,0.99974155,d
test_0036.jpg,0.00032215944,0.000133558,0.9990009,0.0005434051,c
test_0037.jpg,0.0023511024,0.022245433,0.11171655,0.8636869,d
test_0038.jpg,0.99928105,0.00040122625,0.00016043198,0.00015733819,a
test_0039.jpg,3.953597e-05,0.9997096,8.354622e-05,0.00016727776,b
test_0040.jpg,0.9994775,0.00021632548,0.00017207423,0.00013411978,a
test_0041.jpg,0.9997196,0.00012028198,3.6193873e-05,0.00012385243,a
test_0042.jpg,0.9952662,0.0040788534,0.00021093791,0.00044398473,a
test_0043.jpg,0.00011060058,8.559682e-05,0.9992889,0.00051490415,c
test_0044.jpg,0.9995807,0.00019290073,0.00013798985,8.840286e-05,a
test_0045.jpg,0.99165654,0.0067175357,0.00095548807,0.0006704364,a
test_0046.jpg,0.9976492,0.00075329014,0.0005550696,0.0010423921,a
test_0047.jpg,0.00019027213,6.119697e-05,0.9997181,3.0415322e-05,c
test_0048.jpg,4.7308313e-05,0.99948734,0.000104449,0.000360813,b
test_0049.jpg,0.0002640643,0.00094579905,0.023758259,0.9750319,d
test_0050.jpg,0.04962119,0.004504478,0.65907794,0.28679636,c
test_0051.jpg,7.38122e-05,0.00011067917,0.00012098983,0.99969447,d
test_0052.jpg,6.0155966e-05,2.9589202e-05,6.611795e-05,0.9998441,d
test_0053.jpg,0.9738459,0.001722189,0.00027177916,0.024160162,a
test_0054.jpg,0.12919235,0.86302465,0.0049947426,0.00278827,b
test_0055.jpg,6.146996e-05,0.99976337,9.7408694e-05,7.7777215e-05,b
test_0056.jpg,0.0008034155,0.9779812,0.0018931738,0.0193222,b
test_0057.jpg,0.0019472067,0.5133049,0.47959954,0.0051483684,b
test_0058.jpg,0.07179541,0.0030890019,0.8436773,0.08143835,c
test_0059.jpg,5.1927585e-05,8.686818e-05,0.99982005,4.114901e-05,c
test_0060.jpg,0.9998007,5.1125993e-05,9.230535e-05,5.5829787e-05,a
test_0061.jpg,0.9998406,4.584546e-05,6.719755e-05,4.631568e-05,a
test_0062.jpg,0.00026987956,0.0010021877,0.0001711449,0.99855685,d
test_0063.jpg,3.8710157e-05,4.1650852e-05,3.216876e-05,0.99988747,d
test_0064.jpg,0.9999077,3.1265277e-05,3.76195e-05,2.3414002e-05,a
test_0065.jpg,0.66290355,0.28110775,0.0024891638,0.05349953,a
test_0066.jpg,0.0001831502,0.99932593,0.000102629136,0.00038824527,b
test_0067.jpg,4.7262194e-05,0.99965787,7.7721634e-05,0.00021714732,b
test_0068.jpg,0.00016269788,0.0004409319,0.99735856,0.0020377734,c
test_0069.jpg,0.00028455013,7.653339e-05,0.9994023,0.00023659287,c
test_0070.jpg,6.953802e-05,0.99938345,0.00017071763,0.00037631526,b
test_0071.jpg,0.00025773855,0.00014522832,8.96345e-05,0.9995074,d
test_0072.jpg,0.9609652,0.008388262,0.023641627,0.0070048543,a
test_0073.jpg,0.00033559842,0.00026863464,0.998983,0.0004127303,c
test_0074.jpg,3.0286777e-05,0.999661,0.00018634912,0.00012228909,b
test_0075.jpg,0.99945325,0.00018191866,0.00015069774,0.0002141161,a
test_0076.jpg,0.9909626,0.0031005014,0.00062728976,0.0053096022,a
test_0077.jpg,0.00022840488,0.9994625,0.00019358752,0.00011548775,b
test_0078.jpg,0.00020223626,0.00012051136,0.9995445,0.00013272624,c
test_0079.jpg,0.0011312877,0.0058079734,0.00039610817,0.9926646,d
test_0080.jpg,5.9872593e-05,0.9996309,0.00017823049,0.00013097377,b
test_0081.jpg,0.07112244,0.0029258511,0.0015590903,0.9243926,d
test_0082.jpg,0.0007249488,0.99778545,0.0006587433,0.00083085353,b
