id,p_a,p_b,p_c,p_d,answer
test_0001.jpg,0.00029586462,0.00026109957,5.141356e-05,0.99939156,d
test_0002.jpg,0.2684492,0.7297205,0.00058723014,0.0012431663,b
test_0003.jpg,6.604335e-05,5.8283054e-05,0.99980086,7.483693e-05,c
test_0004.jpg,0.9995369,0.00023045308,0.00020337413,2.929882e-05,a
test_0005.jpg,0.00013974683,0.99932206,0.00037987126,0.00015835388,b
test_0006.jpg,0.00024523883,0.99922216,0.0004304075,0.00010223074,b
test_0007.jpg,0.99989176,4.0060957e-05,5.1439296e-05,1.6699893e-05,a
test_0008.jpg,2.7529726e-05,0.9997558,0.00015842263,5.8280428e-05,b
test_0009.jpg,0.0005445865,0.005166893,0.009653027,0.9846355,d
test_0010.jpg,4.5389148e-05,0.9997625,9.608882e-05,9.608882e-05,b
test_0011.jpg,0.0011687309,0.00048719958,0.0001792307,0.99816495,d
test_0012.jpg,2.7262847e-06,0.9999292,5.144122e-05,1.6700518e-05,b
test_0013.jpg,0.9997069,8.479338e-05,8.479338e-05,0.00012337364,a
test_0014.jpg,0.00080230116,0.99697804,0.0019246204,0.0002951501,b
test_0015.jpg,0.0032522948,0.0010558657,0.6197777,0.3759142,c
test_0016.jpg,8.4766405e-05,0.00029586384,0.00023041898,0.99938893,d
test_0017.jpg,0.9995105,0.00010885546,0.00029589984,8.4776715e-05,a
test_0018.jpg,9.604866e-05,0.9993445,0.0001794425,0.0003798798,b
test_0019.jpg,5.4069467e-05,0.9873399,0.012428775,0.00017728696,b
test_0020.jpg,2.1441634e-05,0.999824,0.00012338808,3.1197393e-05,b
test_0021.jpg,3.2886157e-06,0.99995613,2.7535243e-05,1.3006727e-05,b
test_0022.jpg,0.0007081772,0.00017905523,0.9971878,0.0019250254,c
test_0023.jpg,6.1438955e-06,0.9999484,3.5355675e-05,1.012957e-05,b
test_0024.jpg,0.9985587,0.000260882,0.0010318083,0.00014864608,a
test_0025.jpg,0.00035174307,0.81659704,0.00084378774,0.18220744,b
test_0026.jpg,8.478659e-05,0.0001794932,0.00010886814,0.9996269,d
