id,p_a,p_b,p_c,p_d,answer
test_0001.jpg,0.0003574840975629651,0.00043373176429594904,7.493273356123574e-05,0.9991338555042266,d
test_0002.jpg,0.1926602088730097,0.8060324699035645,0.0005187400307574109,0.0007885851213037938,b
test_0003.jpg,0.0001233586525593263,0.00013157093255932627,0.9995855115439606,0.00015963415971633583,c
test_0004.jpg,0.9993818967166901,0.0003352552758783841,0.0002496000570342571,3.319476597809769e-05,a
test_0005.jpg,0.0002494826613656679,0.9989233038426208,0.0006677263096747637,0.00015952682662965403,b
test_0006.jpg,0.0003456268589929244,0.9989704774615479,0.0005984951404246575,8.539155166846415e-05,b
test_0007.jpg,0.9998307501713561,7.04422040939103e-05,7.982147514356796e-05,1.892230305190012e-05,a
test_0008.jpg,3.769968115594211e-05,0.9996905103897095,0.00021694669000590206,5.485271233315222e-05,b
test_0009.jpg,0.0007506233595894873,0.007413485858099342,0.04887816485809934,0.9429577589660645,d
test_0010.jpg,5.827714247944346e-05,0.9996994430397034,0.00013979960854795307,0.00010247936376940275,b
test_0011.jpg,0.0011044827109329134,0.0005692978310333631,0.0002199684907151161,0.9981062736171722,d
test_0012.jpg,3.936912408377912e-06,0.9999015346557617,7.542982381566866e-05,1.9071646612111674e-05,b
test_0013.jpg,0.9996562982719421,0.00011611905454951659,0.00010972242187885888,0.00011793515687885888,a
test_0014.jpg,0.0010366552395599873,0.9954806380714416,0.003168396717653155,0.0003143237677267924,b
test_0015.jpg,0.003926529903584003,0.0015554224479387402,0.4689232536968994,0.5255948252191543,d
test_0016.jpg,0.00013969322111832738,0.0004913876437617496,0.0004302853787617496,0.9989386872280122,d
test_0017.jpg,0.9992674178501129,0.0001943623561880259,0.0004439307055226654,9.422266140292548e-05,a
test_0018.jpg,0.00010406053576585292,0.9995092657173157,0.00019441066442598328,0.00019223122992020547,b
test_0019.jpg,8.413008343018488e-05,0.9845341722454071,0.01520493598566246,0.00017678315802737818,b
test_0020.jpg,2.9362962962637233e-05,0.9997723101395417,0.00016897216240902154,2.936299923312355e-05,b
test_0021.jpg,5.278180857633465e-06,0.9999337776319885,4.5751990967360934e-05,1.5201159721785364e-05,b
test_0022.jpg,0.0007907365736067593,0.0003567728130912885,0.9971006685394287,0.0017517640216158927,c
test_0023.jpg,9.534191045848526e-06,0.9999220365855408,5.829011754145911e-05,1.012930298779636e-05,b
test_0024.jpg,0.9988389601351928,0.0002691279509537536,0.0007597113175325915,0.00013222914105491735,a
test_0025.jpg,0.0004231481153801632,0.5080553287322283,0.0008943120462204993,0.4906272726930237,b
test_0026.jpg,0.00011608005324798495,0.00033523392096266897,0.00023040268731009154,0.9993183069198608,d
test_0027.jpg,9.908905484169945e-05,9.184189984169945e-05,0.00021692485418859883,0.9995921260421753,d
test_0028.jpg,0.9672091471195221,0.031509208390571114,0.0009045963401822895,0.0003770918858507952,a
test_0029.jpg,0.00010247459400274023,0.00014909959044260814,0.9996523277397156,9.607823900274024e-05,c
test_0030.jpg,6.552756313398146e-06,0.9999238945617676,5.874615274608936e-05,1.0803668600510256e-05,b
test_0031.jpg,0.9989192469225312,0.00037971813985277685,0.00013122708345744596,0.0005698224580318287,a
test_0032.jpg,5.183152442716247e-05,0.999701896490097,0.0001944508380998142,5.183152442716247e-05,b
test_0033.jpg,0.0007193506740980017,0.167459520045166,0.8290380652763367,0.0027830980495667217,c
test_0034.jpg,7.151567647928429e-05,0.00023223230503897503,0.00024961425003897504,0.9994466022807311,d
test_0035.jpg,4.5744616967201755e-05,4.53897226839678e-05,0.00013365423288661167,0.9997751566532135,d
test_0036.jpg,9.044308432705417e-05,7.981574559393675e-05,0.9997593186051178,7.043714858258367e-05,c
test_0037.jpg,0.000632946261123535,0.008329381345223546,0.00990094484259963,0.9811367136608125,d
test_0038.jpg,0.9995126613739014,0.00029821446533207896,0.00014086722632069244,4.830442600044476e-05,a
test_0039.jpg,1.1567648004870536e-05,0.9999106648880005,5.184260395177216e-05,2.5916309955866783e-05,b
test_0040.jpg,0.999750551002121,0.0001233790183886595,0.0001024845938054233,2.3558791138875898e-05,a
test_0041.jpg,0.9997736786991119,0.00014090335738131346,4.005622573002382e-05,4.538965529945251e-05,a
test_0042.jpg,0.9989794271713257,0.0008039117479571015,0.00014420378259446607,7.251021818271465e-05,a
